Transaction_ID,Date,Region,Category,Campaign_Name,Local_Currency,Local_Amount,Exchange_Rate,Spend_USD
TXN-277996,14-07-25,Europe,Bounties,Spring Builder Cohort,EUR,6305.4,0.8875,7104.77
TXN-689421,14-07-25,Americas,Developer Grants,Global Hackathon,USD,76781.36,0.9963,77065.62
TXN-692135,14-07-25,Europe,Marketing,Spring Builder Cohort,EUR,2166.56,0.8935,2424.91
TXN-583157,14-07-25,Africa,Platform Subs,Organic/None,NGN,4668.02,1150.2116,4.06
TXN-444864,14-07-25,Asia,Bounties,Organic/None,SGD,1190.98,1.2836,927.88
TXN-666274,14-07-25,Africa,Event Logistics,Organic/None,NGN,7221.7,1195.4594,6.04
TXN-532430,14-07-25,Americas,Event Logistics,Core Contributor Fund,USD,4705.41,1.0231,4599.04
TXN-833927,14-07-25,Asia,Event Logistics,Organic/None,SGD,9221.8,1.3634,6763.66
TXN-150123,14-07-25,Europe,Event Logistics,Spring Builder Cohort,EUR,51103.4,0.9352,54643.42
TXN-198214,14-07-25,Asia,Marketing,Regional Meetups,SGD,350.58,1.3434,260.97
TXN-749195,14-07-25,Africa,Event Logistics,Spring Builder Cohort,NGN,140846.62,1135.3345,124.06
TXN-478710,14-07-25,Asia,Marketing,Spring Builder Cohort,SGD,1611.67,1.3359,1206.41
TXN-363210,14-07-25,Asia,Developer Grants,Global Hackathon,SGD,20241.14,1.4121,14334.53
TXN-125622,14-07-25,Africa,Bounties,Core Contributor Fund,NGN,2381.3,1109.3875,2.15
TXN-948978,15-07-25,Asia,Developer Grants,Global Hackathon,SGD,3281.51,1.3337,2460.37
TXN-735318,15-07-25,Europe,Event Logistics,Core Contributor Fund,EUR,53474.95,0.8766,61004.32
TXN-234547,15-07-25,Americas,Developer Grants,Spring Builder Cohort,USD,8679.3,1.0282,8441.57
TXN-950350,15-07-25,Americas,Developer Grants,Organic/None,USD,1239.96,0.9788,1266.77
TXN-615643,15-07-25,Africa,Developer Grants,Spring Builder Cohort,NGN,48030.91,1102.9696,43.55
TXN-690535,15-07-25,Asia,Developer Grants,Core Contributor Fund,SGD,16740.09,1.2967,12910.1
TXN-917052,15-07-25,Americas,Platform Subs,Organic/None,USD,4421.07,1.0114,4371.2
TXN-857771,15-07-25,Americas,Event Logistics,Regional Meetups,USD,138291.73,0.9891,139815.12
TXN-179837,15-07-25,Americas,Bounties,Core Contributor Fund,USD,1424.44,1.045,1363.05
TXN-546395,15-07-25,Asia,Event Logistics,Global Hackathon,SGD,112795.85,1.3774,81892.2
TXN-947790,15-07-25,Africa,Bounties,Spring Builder Cohort,NGN,3290.25,1176.9456,2.8
TXN-642650,15-07-25,Africa,Bounties,Organic/None,NGN,1715.73,1170.5204,1.47
TXN-361691,15-07-25,Asia,Bounties,Organic/None,SGD,2407.53,1.2975,1855.59
TXN-989302,16-07-25,Africa,Platform Subs,Organic/None,NGN,3542.52,1136.1646,3.12
TXN-349296,16-07-25,Asia,Developer Grants,Core Contributor Fund,SGD,11746.61,1.3646,8608.3
TXN-138237,16-07-25,Asia,Developer Grants,Organic/None,SGD,4095.53,1.3561,3020.06
TXN-719773,16-07-25,Africa,Developer Grants,Organic/None,NGN,3703.01,1205.7985,3.07
TXN-266885,16-07-25,Africa,Developer Grants,Regional Meetups,NGN,1346.21,1148.0289,1.17
TXN-771515,16-07-25,Europe,Developer Grants,Global Hackathon,EUR,154953.48,0.9077,170706.16
TXN-935848,16-07-25,Asia,Event Logistics,Regional Meetups,SGD,3803.84,1.336,2847.2
TXN-808690,16-07-25,Americas,Marketing,Organic/None,USD,7322.65,1.0257,7139.12
TXN-744116,16-07-25,Europe,Developer Grants,Organic/None,EUR,5175.04,0.9139,5662.52
TXN-371635,16-07-25,Africa,Developer Grants,Global Hackathon,NGN,16714.47,1133.8991,14.74
TXN-487926,16-07-25,Americas,Developer Grants,Spring Builder Cohort,USD,3605.96,1.006,3584.51
TXN-928474,16-07-25,Asia,Developer Grants,Organic/None,SGD,14020.14,1.3845,10126.74
TXN-172847,16-07-25,Americas,Bounties,Global Hackathon,USD,1081.66,1.0075,1073.58
TXN-863658,16-07-25,Europe,Event Logistics,Core Contributor Fund,EUR,12411.41,0.9049,13716.23
TXN-942746,17-07-25,Americas,Developer Grants,Spring Builder Cohort,USD,8081.23,0.9982,8095.8
TXN-296037,17-07-25,Asia,Event Logistics,Regional Meetups,SGD,27508.99,1.3634,20176.27
TXN-418420,17-07-25,Americas,Marketing,Core Contributor Fund,USD,2280.62,0.9681,2355.87
TXN-631427,17-07-25,Americas,Developer Grants,Spring Builder Cohort,USD,3497.55,0.9908,3530.07
TXN-511866,17-07-25,Americas,Bounties,Core Contributor Fund,USD,189.15,1.0235,184.8
TXN-805576,17-07-25,Europe,Bounties,Global Hackathon,EUR,3413.72,0.9324,3661.1
TXN-568451,17-07-25,Asia,Developer Grants,Spring Builder Cohort,SGD,13901.04,1.3923,9983.96
TXN-107564,17-07-25,Americas,Developer Grants,Organic/None,USD,46467.36,0.9846,47191.76
TXN-423670,17-07-25,Europe,Developer Grants,Core Contributor Fund,EUR,62503.19,0.9436,66237.97
TXN-485230,17-07-25,Europe,Event Logistics,Core Contributor Fund,EUR,744.83,0.8863,840.39
TXN-604434,17-07-25,Europe,Bounties,Spring Builder Cohort,EUR,1085.95,0.9144,1187.55
TXN-909989,17-07-25,Asia,Event Logistics,Organic/None,SGD,4041.15,1.3212,3058.71
TXN-725971,17-07-25,Africa,Developer Grants,Global Hackathon,NGN,231054.11,1186.0162,194.82
TXN-162894,17-07-25,Africa,Bounties,Organic/None,NGN,948.26,1148.2588,0.83
TXN-120688,17-07-25,Asia,Event Logistics,Global Hackathon,SGD,20242.25,1.3227,15303.27
TXN-907500,17-07-25,Europe,Developer Grants,Spring Builder Cohort,EUR,47596.78,0.9491,50149.82
TXN-721828,17-07-25,Europe,Bounties,Organic/None,EUR,3008.18,0.8949,3361.48
TXN-687073,17-07-25,Africa,Developer Grants,Global Hackathon,NGN,7446.24,1093.2111,6.81
TXN-869174,18-07-25,Europe,Event Logistics,Regional Meetups,EUR,5357.64,0.9113,5879.42
TXN-663566,18-07-25,Europe,Developer Grants,Spring Builder Cohort,EUR,9940.81,0.9501,10462.94
TXN-749194,18-07-25,Africa,Marketing,Spring Builder Cohort,NGN,2536.64,1116.5843,2.27
TXN-481691,18-07-25,Asia,Marketing,Spring Builder Cohort,SGD,876.59,1.4015,625.48
TXN-324540,18-07-25,Africa,Developer Grants,Organic/None,NGN,16044.32,1192.1117,13.46
TXN-870543,18-07-25,Africa,Bounties,Regional Meetups,NGN,1441.99,1101.9229,1.31
TXN-733447,18-07-25,Asia,Developer Grants,Regional Meetups,SGD,24207.26,1.3307,18190.75
TXN-845868,18-07-25,Africa,Developer Grants,Core Contributor Fund,NGN,28266.75,1144.1902,24.7
TXN-514384,19-07-25,Africa,Developer Grants,Regional Meetups,NGN,819.2,1141.3028,0.72
TXN-747700,19-07-25,Americas,Bounties,Global Hackathon,USD,1314.7,0.9557,1375.63
TXN-513552,19-07-25,Americas,Developer Grants,Global Hackathon,USD,2604.28,0.9903,2629.71
TXN-996606,19-07-25,Africa,Developer Grants,Core Contributor Fund,NGN,76887.66,1135.268,67.73
TXN-843919,19-07-25,Americas,Developer Grants,Core Contributor Fund,USD,184190.68,0.9792,188095.49
TXN-445881,19-07-25,Americas,Bounties,Regional Meetups,USD,4830.01,1.0428,4631.67
TXN-963428,19-07-25,Americas,Bounties,Organic/None,USD,714.11,1.0085,708.09
TXN-278884,19-07-25,Africa,Event Logistics,Global Hackathon,NGN,7269.63,1114.9321,6.52
TXN-581156,19-07-25,Africa,Developer Grants,Core Contributor Fund,NGN,17001.03,1204.1684,14.12
TXN-307692,20-07-25,Americas,Developer Grants,Spring Builder Cohort,USD,7776.93,1.0078,7716.4
TXN-302918,20-07-25,Africa,Marketing,Regional Meetups,NGN,3312.27,1171.8642,2.83
TXN-447432,20-07-25,Americas,Platform Subs,Organic/None,USD,2587.17,0.9947,2600.87
TXN-666519,20-07-25,Asia,Bounties,Global Hackathon,SGD,3363.39,1.3507,2490.11
TXN-940213,20-07-25,Africa,Developer Grants,Regional Meetups,NGN,98896.62,1110.8713,89.03
TXN-535395,20-07-25,Africa,Developer Grants,Core Contributor Fund,NGN,50263.59,1178.3125,42.66
TXN-767861,20-07-25,Africa,Developer Grants,Global Hackathon,NGN,1511.78,1186.0418,1.27
TXN-634398,20-07-25,Americas,Developer Grants,Spring Builder Cohort,USD,306.41,1.0415,294.18
TXN-967794,20-07-25,Europe,Developer Grants,Organic/None,EUR,8764.22,0.9023,9713.16
TXN-494230,20-07-25,Asia,Developer Grants,Core Contributor Fund,SGD,25431.97,1.3307,19111.89
TXN-650901,20-07-25,Africa,Bounties,Organic/None,NGN,3770.9,1194.7183,3.16
TXN-465088,20-07-25,Americas,Developer Grants,Core Contributor Fund,USD,62540.83,0.9572,65334.61
TXN-258024,21-07-25,Asia,Event Logistics,Organic/None,SGD,2181.29,1.405,1552.53
TXN-776110,21-07-25,Americas,Developer Grants,Core Contributor Fund,USD,58422.76,0.9658,60491.19
TXN-858861,21-07-25,Asia,Developer Grants,Global Hackathon,SGD,12985.82,1.4023,9260.15
TXN-339103,21-07-25,Americas,Developer Grants,Regional Meetups,USD,2083.51,1.0462,1991.54
TXN-167114,21-07-25,Africa,Developer Grants,Core Contributor Fund,NGN,9317.6,1101.3447,8.46
TXN-636644,21-07-25,Americas,Bounties,Regional Meetups,USD,2625.95,0.961,2732.4
TXN-174158,21-07-25,Americas,Platform Subs,Organic/None,USD,971.55,0.9712,1000.34
TXN-953816,21-07-25,Asia,Event Logistics,Core Contributor Fund,SGD,29226.7,1.3201,22139.87
TXN-950531,21-07-25,Africa,Developer Grants,Regional Meetups,NGN,2658.34,1116.266,2.38
TXN-694460,21-07-25,Americas,Bounties,Core Contributor Fund,USD,1174.63,1.0177,1154.25
TXN-156536,21-07-25,Africa,Developer Grants,Core Contributor Fund,NGN,73376.45,1152.813,63.65
TXN-707214,21-07-25,Americas,Bounties,Regional Meetups,USD,2554.59,1.0297,2480.97
TXN-506321,22-07-25,Africa,Bounties,Organic/None,NGN,896.29,1199.6062,0.75
TXN-213613,22-07-25,Americas,Developer Grants,Global Hackathon,USD,1695.78,1.0366,1635.97
TXN-768425,22-07-25,Asia,Bounties,Core Contributor Fund,SGD,2803.2,1.3499,2076.63
TXN-275931,22-07-25,Africa,Bounties,Spring Builder Cohort,NGN,867.16,1132.2263,0.77
TXN-667441,22-07-25,Europe,Bounties,Organic/None,EUR,1440.68,0.9199,1566.07
TXN-880910,22-07-25,Africa,Bounties,Global Hackathon,NGN,345.37,1204.5947,0.29
TXN-562342,22-07-25,Africa,Developer Grants,Global Hackathon,NGN,8837.76,1146.3408,7.71
TXN-429231,22-07-25,Europe,Bounties,Spring Builder Cohort,EUR,621.46,0.9289,669
TXN-725107,22-07-25,Europe,Developer Grants,Organic/None,EUR,5018.48,0.9466,5301.63
TXN-169981,23-07-25,Americas,Developer Grants,Regional Meetups,USD,6195.32,1.0385,5965.7
TXN-794402,23-07-25,Africa,Bounties,Organic/None,NGN,496.11,1092.9717,0.45
TXN-555968,23-07-25,Africa,Bounties,Organic/None,NGN,811.28,1146.9493,0.71
TXN-526904,23-07-25,Americas,Bounties,Core Contributor Fund,USD,3042.22,1.0142,2999.58
TXN-575634,23-07-25,Africa,Developer Grants,Core Contributor Fund,NGN,67818.16,1186.4283,57.16
TXN-236238,23-07-25,Europe,Event Logistics,Core Contributor Fund,EUR,34566.58,0.9089,38029.18
TXN-230860,23-07-25,Africa,Developer Grants,Regional Meetups,NGN,21409.4,1202.5031,17.8
TXN-199354,23-07-25,Africa,Event Logistics,Global Hackathon,NGN,12396.3,1132.7865,10.94
TXN-203533,23-07-25,Africa,Platform Subs,Organic/None,NGN,2634.97,1172.4617,2.25
TXN-346889,23-07-25,Europe,Platform Subs,Organic/None,EUR,1067.52,0.965,1106.23
TXN-336545,23-07-25,Africa,Bounties,Organic/None,NGN,209.95,1201.4395,0.17
TXN-292319,23-07-25,Asia,Developer Grants,Regional Meetups,SGD,9831.18,1.3787,7130.71
TXN-409571,23-07-25,Asia,Bounties,Regional Meetups,SGD,2908.35,1.3047,2229.19
TXN-595707,23-07-25,Americas,Developer Grants,Core Contributor Fund,USD,23256.55,1.0193,22815.73
TXN-163747,23-07-25,Africa,Bounties,Organic/None,NGN,2880.38,1163.1076,2.48
TXN-568908,23-07-25,Asia,Bounties,Spring Builder Cohort,SGD,319.78,1.411,226.63
TXN-448943,23-07-25,Africa,Developer Grants,Spring Builder Cohort,NGN,1919.59,1204.1004,1.59
TXN-571638,23-07-25,Europe,Developer Grants,Organic/None,EUR,5151.48,0.9482,5432.75
TXN-345847,23-07-25,Africa,Event Logistics,Core Contributor Fund,NGN,845229.11,1118.9867,755.35
TXN-366145,24-07-25,Americas,Event Logistics,Global Hackathon,USD,8730.99,0.9843,8870.28
TXN-746195,24-07-25,Asia,Developer Grants,Global Hackathon,SGD,19324.19,1.3134,14712.93
TXN-670850,24-07-25,Africa,Developer Grants,Core Contributor Fund,NGN,1413.97,1192.7324,1.19
TXN-214560,24-07-25,Africa,Bounties,Global Hackathon,NGN,4247.46,1150.9987,3.69
TXN-139123,24-07-25,Africa,Platform Subs,Organic/None,NGN,1916.04,1180.778,1.62
TXN-947942,24-07-25,Asia,Developer Grants,Organic/None,SGD,2862.83,1.3759,2080.65
TXN-505453,24-07-25,Americas,Bounties,Core Contributor Fund,USD,537.18,0.9997,537.36
TXN-289089,24-07-25,Africa,Bounties,Spring Builder Cohort,NGN,648.52,1169.7309,0.55
TXN-139253,24-07-25,Europe,Developer Grants,Global Hackathon,EUR,8126.23,0.9373,8669.79
TXN-380621,24-07-25,Asia,Developer Grants,Organic/None,SGD,11999.06,1.3295,9025.32
TXN-997570,24-07-25,Africa,Developer Grants,Core Contributor Fund,NGN,9240.3,1118.4136,8.26
TXN-472282,25-07-25,Africa,Developer Grants,Core Contributor Fund,NGN,97947.11,1168.5166,83.82
TXN-721747,25-07-25,Asia,Event Logistics,Core Contributor Fund,SGD,16917.5,1.2967,13046.53
TXN-556956,25-07-25,Americas,Developer Grants,Global Hackathon,USD,47771.67,1.0075,47415.28
TXN-200319,25-07-25,Americas,Marketing,Regional Meetups,USD,8674.53,1.0344,8386.35
TXN-403874,25-07-25,Asia,Event Logistics,Core Contributor Fund,SGD,1968.33,1.4166,1389.47
TXN-187597,25-07-25,Asia,Developer Grants,Core Contributor Fund,SGD,20063.6,1.2976,15461.67
TXN-929975,25-07-25,Africa,Bounties,Regional Meetups,NGN,1658.27,1186.169,1.4
TXN-163076,25-07-25,Europe,Bounties,Global Hackathon,EUR,1107.73,0.8785,1260.89
TXN-880721,25-07-25,Europe,Event Logistics,Regional Meetups,EUR,15787.77,0.9385,16822.6
TXN-568085,25-07-25,Africa,Bounties,Spring Builder Cohort,NGN,2590.77,1166.9484,2.22
TXN-964638,25-07-25,Asia,Developer Grants,Organic/None,SGD,1656.27,1.3313,1244.13
TXN-221635,25-07-25,Africa,Event Logistics,Regional Meetups,NGN,5807.6,1170.6037,4.96
TXN-756611,25-07-25,Americas,Bounties,Spring Builder Cohort,USD,273.42,1.0361,263.89
TXN-306604,25-07-25,Asia,Developer Grants,Regional Meetups,SGD,1681.1,1.3324,1261.75
TXN-755567,25-07-25,Europe,Bounties,Regional Meetups,EUR,702.2,0.9565,734.16
TXN-393441,25-07-25,Asia,Developer Grants,Regional Meetups,SGD,212153.5,1.348,157380.7
TXN-432441,26-07-25,Africa,Developer Grants,Global Hackathon,NGN,1373.2,1146.2316,1.2
TXN-742306,26-07-25,Africa,Developer Grants,Core Contributor Fund,NGN,6034.67,1146.577,5.26
TXN-385241,26-07-25,Europe,Developer Grants,Organic/None,EUR,780554.48,0.8867,880276.23
TXN-274115,26-07-25,Americas,Platform Subs,Organic/None,USD,1331.16,0.9935,1339.87
TXN-808289,26-07-25,Americas,Developer Grants,Core Contributor Fund,USD,2701.61,1.0164,2658.14
TXN-282414,26-07-25,Americas,Developer Grants,Core Contributor Fund,USD,66788.48,1.031,64778.2
TXN-277390,26-07-25,Africa,Platform Subs,Organic/None,NGN,17479.62,1138.822,15.35
TXN-257752,26-07-25,Africa,Developer Grants,Spring Builder Cohort,NGN,2026.98,1119.5318,1.81
TXN-835809,26-07-25,Americas,Developer Grants,Spring Builder Cohort,USD,145092.1,1.0334,140406.07
TXN-966593,26-07-25,Americas,Platform Subs,Organic/None,USD,191.03,1.0268,186.04
TXN-632290,26-07-25,Asia,Developer Grants,Regional Meetups,SGD,8982.78,1.3797,6510.47
TXN-150015,26-07-25,Europe,Event Logistics,Organic/None,EUR,35557.18,0.8926,39837.38
TXN-361849,26-07-25,Africa,Marketing,Core Contributor Fund,NGN,1164.31,1111.8223,1.05
TXN-270010,26-07-25,Europe,Platform Subs,Organic/None,EUR,5285.03,0.9441,5598.18
TXN-535157,26-07-25,Asia,Platform Subs,Organic/None,SGD,5595.36,1.3547,4130.31
TXN-965048,26-07-25,Africa,Platform Subs,Organic/None,NGN,1423.84,1167.7127,1.22
TXN-489454,26-07-25,Asia,Marketing,Core Contributor Fund,SGD,480.23,1.3031,368.53
TXN-595025,26-07-25,Africa,Bounties,Regional Meetups,NGN,797.01,1117.3237,0.71
TXN-859103,26-07-25,Africa,Developer Grants,Spring Builder Cohort,NGN,97217.83,1186.0088,81.97
TXN-182373,26-07-25,Africa,Bounties,Regional Meetups,NGN,2492.01,1185.236,2.1
TXN-680085,26-07-25,Africa,Developer Grants,Global Hackathon,NGN,92499.58,1143.2764,80.91
TXN-269708,26-07-25,Europe,Platform Subs,Organic/None,EUR,1522.14,0.877,1735.57
TXN-361536,26-07-25,Europe,Bounties,Spring Builder Cohort,EUR,1282.58,0.9103,1408.9
TXN-339317,27-07-25,Africa,Developer Grants,Global Hackathon,NGN,2219.09,1188.8883,1.87
TXN-367819,27-07-25,Africa,Platform Subs,Organic/None,NGN,559.61,1138.897,0.49
TXN-759254,27-07-25,Europe,Developer Grants,Global Hackathon,EUR,250.15,0.8807,284.04
TXN-696543,27-07-25,Africa,Marketing,Organic/None,NGN,246.83,1168.3644,0.21
TXN-737168,27-07-25,Americas,Developer Grants,Core Contributor Fund,USD,1293.41,1.0257,1261.01
TXN-855262,27-07-25,Africa,Event Logistics,Organic/None,NGN,3001.17,1128.0413,2.66
TXN-866148,27-07-25,Europe,Event Logistics,Core Contributor Fund,EUR,423.99,0.9409,450.63
TXN-766282,27-07-25,Europe,Developer Grants,Regional Meetups,EUR,13628.48,0.9436,14442.77
TXN-992055,27-07-25,Asia,Developer Grants,Global Hackathon,SGD,4742.84,1.2977,3654.94
TXN-694515,27-07-25,Europe,Developer Grants,Organic/None,EUR,71718.66,0.8975,79911.04
TXN-891975,27-07-25,Africa,Event Logistics,Spring Builder Cohort,NGN,7139.03,1199.3188,5.95
TXN-682289,28-07-25,Asia,Developer Grants,Regional Meetups,SGD,2242.92,1.3342,1681.08
TXN-135495,28-07-25,Africa,Marketing,Organic/None,NGN,437.57,1170.8193,0.37
TXN-141713,28-07-25,Africa,Developer Grants,Organic/None,NGN,57566.94,1097.4263,52.46
TXN-240661,28-07-25,Africa,Developer Grants,Global Hackathon,NGN,1028.28,1154.815,0.89
TXN-948385,28-07-25,Africa,Bounties,Regional Meetups,NGN,845.96,1116.5728,0.76
TXN-241295,28-07-25,Americas,Event Logistics,Organic/None,USD,35326.79,0.9531,37066.56
TXN-419138,28-07-25,Asia,Developer Grants,Global Hackathon,SGD,27961.92,1.3636,20506.18
TXN-317972,28-07-25,Americas,Event Logistics,Organic/None,USD,23554.79,1.0394,22661.06
TXN-664980,28-07-25,Africa,Event Logistics,Core Contributor Fund,NGN,1624.43,1156.4256,1.4
TXN-766415,28-07-25,Africa,Bounties,Global Hackathon,NGN,1205.39,1144.7464,1.05
TXN-336021,28-07-25,Africa,Bounties,Global Hackathon,NGN,1338.72,1186.8716,1.13
TXN-979140,28-07-25,Americas,Developer Grants,Global Hackathon,USD,39445.09,1.0415,37872.41
TXN-859229,28-07-25,Europe,Bounties,Regional Meetups,EUR,634,0.9393,675
TXN-690611,28-07-25,Africa,Event Logistics,Core Contributor Fund,NGN,64629.98,1173.8068,55.06
TXN-142446,29-07-25,Africa,Developer Grants,Spring Builder Cohort,NGN,1879.83,1157.8774,1.62
TXN-526443,29-07-25,Americas,Bounties,Spring Builder Cohort,USD,1415.65,1.0092,1402.72
TXN-880741,29-07-25,Africa,Event Logistics,Core Contributor Fund,NGN,91033.57,1112.2626,81.85
TXN-848728,29-07-25,Africa,Developer Grants,Spring Builder Cohort,NGN,21351.61,1182.7066,18.05
TXN-917364,29-07-25,Asia,Developer Grants,Spring Builder Cohort,SGD,41572.77,1.3775,30180.12
TXN-789884,29-07-25,Europe,Bounties,Organic/None,EUR,4029.52,0.9448,4264.99
TXN-965256,29-07-25,Africa,Marketing,Core Contributor Fund,NGN,10563.63,1172.6706,9.01
TXN-504220,29-07-25,Africa,Bounties,Regional Meetups,NGN,841.91,1099.8552,0.77
TXN-943087,29-07-25,Americas,Marketing,Core Contributor Fund,USD,2332,1.0274,2269.81
TXN-161804,29-07-25,Africa,Event Logistics,Spring Builder Cohort,NGN,6061.02,1186.1718,5.11
TXN-546024,29-07-25,Africa,Developer Grants,Spring Builder Cohort,NGN,4080.56,1145.1584,3.56
TXN-979577,29-07-25,Africa,Event Logistics,Regional Meetups,NGN,30037.41,1135.7329,26.45
TXN-748207,29-07-25,Europe,Marketing,Regional Meetups,EUR,170.98,0.9067,188.56
TXN-935279,29-07-25,Americas,Developer Grants,Core Contributor Fund,USD,3203.13,0.9686,3307.06
TXN-433180,30-07-25,Asia,Developer Grants,Organic/None,SGD,52402.26,1.3143,39871.01
TXN-103111,30-07-25,Africa,Marketing,Global Hackathon,NGN,5004.5,1186.5556,4.22
TXN-142299,30-07-25,Africa,Event Logistics,Organic/None,NGN,57847.33,1134.6765,50.98
TXN-759763,30-07-25,Europe,Marketing,Core Contributor Fund,EUR,559.01,0.9397,594.86
TXN-250862,30-07-25,Asia,Developer Grants,Regional Meetups,SGD,7010.72,1.3055,5370.09
TXN-860285,30-07-25,Africa,Marketing,Global Hackathon,NGN,3478.84,1093.9761,3.18
TXN-441705,30-07-25,Africa,Marketing,Global Hackathon,NGN,12642.96,1149.2268,11
TXN-662060,30-07-25,Americas,Marketing,Core Contributor Fund,USD,9792.39,0.9611,10188.93
TXN-857582,30-07-25,Africa,Developer Grants,Spring Builder Cohort,NGN,20596.42,1116.6382,18.45
TXN-295346,30-07-25,Asia,Marketing,Global Hackathon,SGD,1006.31,1.2916,779.1
TXN-249521,30-07-25,Africa,Developer Grants,Global Hackathon,NGN,10440.58,1157.4567,9.02
TXN-773439,30-07-25,Americas,Bounties,Spring Builder Cohort,USD,2186.95,1.0312,2120.78
TXN-573958,30-07-25,Asia,Event Logistics,Organic/None,SGD,13893.98,1.3498,10293.31
TXN-859945,30-07-25,Africa,Developer Grants,Regional Meetups,NGN,29742.54,1140.7595,26.07
TXN-169128,30-07-25,Africa,Event Logistics,Regional Meetups,NGN,18778.29,1132.5047,16.58
TXN-101440,30-07-25,Asia,Bounties,Regional Meetups,SGD,412.61,1.3793,299.14
TXN-156373,30-07-25,Europe,Developer Grants,Global Hackathon,EUR,3364.7,0.9241,3641.24
TXN-675985,30-07-25,Africa,Developer Grants,Global Hackathon,NGN,36934.37,1131.7958,32.63
TXN-950540,31-07-25,Africa,Bounties,Organic/None,NGN,4974.68,1133.956,4.39
TXN-711445,31-07-25,Africa,Bounties,Core Contributor Fund,NGN,6597.47,1190.0128,5.54
TXN-813209,31-07-25,Africa,Developer Grants,Organic/None,NGN,1321.98,1177.3169,1.12
TXN-614072,31-07-25,Asia,Bounties,Global Hackathon,SGD,2341.1,1.3748,1702.92
